id,name,author,content,tags 
0b602627f69b47ddb4f8b1eade547a53,"['秋思赠远二首', '当年只自守空帷，梦里关山觉别离。', '不见乡书传雁足，唯看新月吐蛾眉。']",唐代 王涯,"
<br>
<br>
","写人,妻子,相思"
0f74804902584132b63ce5e0971df291,['更漏子·雪藏梅'],宋代 晏殊,"
雪藏梅，烟著柳。依约上春时候。初送雁，欲闻莺。绿池波浪生。<br>探花开，留客醉。忆得去年情味。金盏酒，玉炉香。任他红日长。
","春天,写景,追忆"
8d161231784c481fa1dfc4130e7c1c53,['浣溪沙·花渐凋疏不耐风'],五代 孙光宪,"
花渐凋疏不耐风，画帘垂地晚重工，堕阶萦藓舞愁红。<br>腻粉半沾金靥子，残香犹暖绣熏笼，蕙心无处与人同。
","写花,女子,抒情"
ee2ff5f2386148b7a6db8ad75a7171b0,['闻都城渴雨时苦摊税'],明代 汤显祖,"
五风十雨亦为褒，薄夜焚香沾御袍。<br>当知雨亦愁抽税，笑语江南申渐高。
","抒情,讽刺"
1a8677eff1d74fa49c46ce29db1d9913,[],,,"事有所出，功有所止。,《战国策·赵二·武灵王平昼闲居》"
349c7e03368a4cf8886e4907cae86d2c,['思王逢原三首·其二'],宋代 王安石,"
蓬蒿今日想纷披，冢上秋风又一吹。<br>妙质不为平世得，微言惟有故人知。<br>庐山南堕当书案，湓水东来入酒卮。<br>陈迹可怜随手尽，欲欢无复似当时。
","追悼,友情,怀人"
689df9f4dab543278bc226797e514b0b,['秋日鲁郡尧祠亭上宴别杜补阙范侍御'],唐代 李白,"
我觉秋兴逸，谁云秋兴悲？<br>山将落日去，水与晴空宜。<br>鲁酒白玉壶，送行驻金羁。<br>歇鞍憩古木，解带挂横枝。<br>歌鼓川上亭，曲度神飙吹。<br>云归碧海夕，雁没青天时。<br>相失各万里，茫然空尔思。
","秋天,送别,友人,抒情,豪放"
ec537f933c9e4c858fb9b51a6e00880b,['浣溪沙·红桥怀古和王阮亭韵'],清代 纳兰性德,"
无恙年年汴水流。一声水调短亭秋。旧时明月照扬州。<br>曾是长堤牵锦缆，绿杨清瘦至今愁。玉钩斜路近迷楼。
","咏史,历史,怀古,感慨"
1beae913463041d7a187e6689ff9a776,['兰陵王·卷珠箔'],宋代 张元干,"
卷珠箔，朝雨轻阴乍阁。阑干外、烟柳弄晴，芳草侵阶映红药。东风妒花恶，吹落梢头嫩萼。屏山掩、沉水倦熏，中酒心情怯杯勺。<br>寻思旧京洛，正年少疏狂，歌笑迷著。障泥油壁催梳掠，曾驰道同载，上林携手，灯夜初过早共约，又争信飘泊。<br>寂寞，念行乐。甚粉淡衣襟，音断弦索，琼枝璧月春如昨。怅别后华表，那回双鹤。相思除是，向醉里、暂忘却。
","写景,思念,故国,春天"
b593e7291d274d69836f59e3ae78b6e2,['承宫樵薪苦学'],先秦 佚名,"
　　承宫，琅邪姑幕人。少孤，年八岁，为人牧猪。乡里徐子盛明《春秋》经，授诸生数百人。宫过其庐下，见诸生讲诵，好之，因忘其猪而听经。猪主怪其不还，寻之。见而欲笞之。门下生共禁，乃止，因留宫门下。樵薪执苦，数十年间，遂通其经。
","小学文言文,寓言,故事,哲理"
ca79d06a341547d49982e510f49f6f4f,[],,,"枫树夜猿愁自断，女萝山鬼语相邀。,李商隐《楚宫》"
1da0dd8a337b4e94b43aa0bc34261b9d,['春夜洛城闻笛 / 春夜洛阳城闻笛'],唐代 李白,"
谁家玉笛暗飞声，散入春风满洛城。 <br>此夜曲中闻折柳，何人不起故园情。
","初中古诗,音乐,抒情,思乡"
19e03766910c4584922f848eaa59e9af,['塞上曲'],唐代 李白,"
大汉无中策，匈奴犯渭桥。五原秋草绿，胡马一何骄。 <br>命将征西极，横行阴山侧。燕支落汉家，妇女无华色。 <br>转战渡黄河，休兵乐事多。萧条清万里，瀚海寂无波。
",边塞
0f222ee1a6cc4833b060e23255693050,['谒金门·风丝袅'],清代 纳兰性德,"
风丝袅，水浸碧天清晓。一镜湿云青未了，雨晴春草草。<br>梦里轻螺谁扫，帘外落花红小。独睡起来情悄悄，寄愁何处好。
","写景,孤独"
2aefd7f20d8e49379454ddf7b12665e1,['渡荆门送别'],唐代 李白,"
渡远荆门外，来从楚国游。<br>山随平野尽，江入大荒流。<br>月下飞天镜，云生结海楼。<br>仍怜故乡水，万里送行舟。
","唐诗三百首,初中古诗,长江,送别,思乡"
ffc9069ea291411eabb3ce1912d6819a,['南乡子·山果熟'],五代 李珣,"
山果熟，水花香，家家风景有池塘。木兰舟上珠帘卷，歌声远，椰子酒倾鹦鹉盏。
","写景,江南,生活,人民"
061f7338186147afa729c3b8bb219113,[],,,"闻恶不可遽怒，恐为谗人泄忿；闻善不可就亲，恐引奸人进身。,《格言联璧·接物类》"
708e7d4f6553414caffaf22ddb983b69,"['浣溪沙·春点疏梅雨后枝', '己酉岁，客吴兴，收灯夜阖户无聊，俞商卿呼之共出，因记所见。']",宋代 姜夔,"
<br>
<br>
","节日,元宵节,游玩,心情"
0b02f7b746b84f4980b69ac53eded83a,['宿洞霄宫'],宋代 林逋,"
秋山不可尽，秋思亦无垠。<br>碧涧流红叶，青林点白云。<br>凉阴一鸟下，落日乱蝉分。<br>此夜芭蕉雨，何人枕上闻。
","秋天,写景,抒情,喜爱,孤寂"
ce9daa79efba4802887123461b1b1293,['过平舆怀李子先时在并州'],宋代 黄庭坚,"
前日幽人佐吏曹，我行堤草认青袍。<br>心随汝水春波动，兴与并门夜月高。<br>世上岂无千里马，人中难得九方皋。<br>酒船鱼网归来是，花落故溪深一篙。
","写景,抒情,劝诫,隐居"
d46bbcc50c7346f6a4cc94c6093b10d8,['四块玉·浔阳江'],元代 马致远,"
送客时，秋江冷。商女琵琶断肠声。可知道司马和愁听。月又明，酒又酲，客乍醒。
","怀古,历史,抒情"
197fa94634624a32a243c7559b141db0,['小重山·秋到长门秋草黄'],唐代 薛昭蕴,"
秋到长门秋草黄。画梁双燕去，出宫墙。玉箫无复理霓裳。金蝉坠，鸾镜掩休妆。<br>忆昔在昭阳。舞衣红绶带，绣鸳鸯。至今犹惹御炉香。魂梦断，愁听漏更长。
","秋天,追忆,同情"
ab8fa3c9c0ac45f98bed11b9dd6af7f9,[],,,"久住令人贱，频来亲也疏。,《增广贤文·上集》"
3dda792e136b460495828f3fd5f5cf48,"['闻鹧鸪', '鹧鸪声里夕阳西，陌上征人首尽低。', '遍地关山行不得，为谁辛苦尽情啼？']",清代 尤侗,"
<br>
","古诗三百首,写鸟,思乡,感叹,感怀"
172abc8f4c6849a4900bf429b54409db,['齐天乐·秋声馆赋秋声'],清代 厉鹗,"
簟凄灯暗眠还起，清商几处催发？碎竹虚廊，枯莲浅渚，不辨声来何叶？桐飙又接。尽吹入潘郎，一簪愁发。已是难听，中宵无用怨离别。<br>阴虫还更切切。玉窗挑锦倦，惊响檐铁。漏断高城，钟疏野寺，遥送凉潮呜咽。微吟渐怯。讶篱豆花开，雨筛时节。独自开门，满庭都是月。
","婉约,秋天,声音"
4909defcbda146248fc9663f1f607b0a,['念奴娇·西湖和人韵'],宋代 辛弃疾,"
晚风吹雨，战新荷、声乱明珠苍璧。谁把香奁收宝镜，云锦红涵湖碧。飞鸟翻空，游鱼吹浪，惯趁笙歌席。坐中豪气，看公一饮千石。<br>遥想处士风流，鹤随人去，老作飞仙伯。茅舍疏篱今在否，松竹已非畴昔。欲说当年，望湖楼下，水与云宽窄。醉中休问，断肠桃叶消息。
","夏天,西湖,荷花,抒情,壮志难酬,悲愤"
faa4567070774b25a364e2b4d89a77a1,['从军行'],唐代 李白,"
从军玉门道，逐虏金微山。<br>笛奏梅花曲，刀开明月环。<br>鼓声鸣海上，兵气拥云间。<br>愿斩单于首，长驱静铁关。
","乐府,战争,建功立业"
db909c9bcf1d4dcba211a68dcbc08495,['浣溪沙·百亩中庭半是苔'],宋代 王安石,"
百亩中庭半是苔。门前白道水萦回。爱闲能有几人来。<br>小院回廊春寂寂，山桃溪杏两三栽。为谁零落为谁开。
","写景,抒情"
15bb5199fff246afae484561877ec538,[],,,"处大无患者恒多慢，处小有忧者恒思善,《三国志·蜀书·杜周杜许孟来尹李谯郤传》"
206cce2cf6524efbbf164866972e8c8b,['高阳台·落梅'],宋代 吴文英,"
宫粉雕痕，仙云堕影，无人野水荒湾。古石埋香，金沙锁骨连环。南楼不恨吹横笛，恨晓风、千里关山。半飘零，庭上黄昏，月冷阑干。 <br>寿阳空理愁鸾。问谁调玉髓，暗补香瘢。细雨归鸿，孤山无限春寒。离魂难倩招清此，梦缟衣、解佩溪边。最愁人，啼鸟清明，叶底青圆。
","宋词精选,咏物,梅花,伤怀,悼亡"
43d5c51b3d0a44b8ab55df46df41f4b2,['送仲高兄宫学秩满赴行在'],宋代 陆游,"
兄去游东阁，才堪直北扉。<br>莫忧持橐晚，姑记乞身归。<br>道义无今古，功名有是非。<br>临分出苦语，不敢计从违。
","送别,规劝"
a03b64f089534d91a5f8feeb7307f876,['送友人归'],宋代 郑思肖,"
年高雪满簪，唤渡浙江浔。<br>花落一杯酒，月明千里心。<br>凤凰身宇宙，麋鹿性山林。<br>别后空回首，冥冥烟树深。
","送别,友人,伤怀"
631a4f88d592474d9632e69261f4d41e,['阮郎归·春风吹雨绕残枝'],宋代 秦观,"
春风吹雨绕残枝，落花无可飞。小池寒渌欲生漪，雨晴还日西。<br>帘半卷，燕双归。讳愁无奈眉。翻身整顿着残棋，沉吟应劫迟。
","写雨,写景,惆怅"
9332758cd9e24bcd97c010aceb6a7602,['听晓角'],唐代 李益,"
边霜昨夜堕关榆，吹角当城汉月孤。<br>无限塞鸿飞不度，秋风卷入小单于。
","秋天,写景,边塞,萧瑟,凄凉"
b66cb133dd9944fbaf25cd96343d40c3,[],,,"一夕轻雷落万丝，霁光浮瓦碧参差。,秦观《春日》"
ab3e772d352e4805aa5524e326de39d4,['浣溪沙·语燕鸣鸠白昼长'],明代 刘基,"
语燕鸣鸠白昼长，黄蜂紫蝶草花香。苍江依旧绕斜阳。<br>泛水浮萍随处满，舞风轻絮霎时狂。清和院宇麦秋凉。
","婉约,写景,丰收"
5350c1ce54844081aa59f68c21e5ecba,['金城北楼'],唐代 高适,"
北楼西望满晴空，积水连山胜画中。<br>湍上急流声若箭，城头残月势如弓。<br>垂竿已羡磻溪老，体道犹思塞上翁。<br>为问边庭更何事，至今羌笛怨无穷。
","登高,望远,写景,抒怀,怀才不遇"
ed42b438ea164386b86eb2849442695f,['山花子·林下荒苔道韫家'],清代 纳兰性德,"
林下荒苔道韫家，生怜玉骨委尘沙。愁向风前无处说，数归鸦。<br>半世浮萍随逝水，一宵冷雨葬名花。魂是柳绵吹欲碎，绕天涯。
","写景,抒情,怅然"
740f9310ca1247718e2fa113ae9148e7,['最高楼·咏梅'],宋代 陈亮,"
春乍透，香早暗偷传。深院落，斗清妍。紫檀枝似流苏带，黄金须胜辟寒钿。更朝朝，琼树好，笑当年。<br>花不向沉香亭上看。树不着唐昌宫里玩。衣带水，隔风烟。铅华不御凌波处，蛾眉淡扫至尊前。管如今，浑似了，更堪怜。
","咏物,写花,梅花"
6250f03dd5304eaeb123a195589ea0f2,['卖花声·悟世'],元代 乔吉,"
肝肠百炼炉间铁，富贵三更枕上蝶，功名两字酒中蛇。尖风薄雪，残杯冷炙，掩清灯竹篱茅舍。
","元曲三百首,生活,思想"
27f81680a12047ecaf32bc8a6d0eca60,[],,,"玉衡指孟冬，众星何历历。,佚名《明月皎夜光》"
9c6cfb998971451c829e12f008cc9ace,['忆秦娥·花似雪'],明代 方以智,"
花似雪，东风夜扫苏堤月。苏堤月，香销南国，几回圆缺？<br>钱塘江山潮声歇，江边杨柳谁攀折？谁攀折，西陵渡口，古今离别。
","婉约,写景,感慨"
462d5fadb8154d898d45f862b9c1c0d2,['大德歌·冬景'],元代 关汉卿,"
雪粉华，舞梨花，再不见烟村四五家。密洒堪图画，看疏林噪晚鸦。黄芦掩映清江下，斜缆着钓鱼艖。
","冬天,写景,向往,闲适,生活"
86dfdcb84b7a4689a6b207c87ee59ab0,['浣溪沙·日射人间五色芝'],金朝 元好问,"
日射人间五色芝，鸳鸯宫瓦碧参差。西山晴雪入新诗。焦土已经三月火，残花犹发万年枝。他年江令独来时。
",
74216b5a752b40889fedb3de04e33ad2,['湘春夜月·近清明'],宋代 黄孝迈,"
近清明。翠禽枝上消魂。可惜一片清歌，都付与黄昏。欲共柳花低诉，怕柳花轻薄，不解伤春。念楚乡旅宿，柔情别绪，谁与温存。 <br>空樽夜泣，青山不语，残月当门。翠玉楼前，惟是有、一波湘水，摇荡湘云。天长梦短，问甚时、重见桃根。这次第，算人间没个并刀，剪断心上愁痕。
","宋词三百首,宋词精选,婉约,春天,伤春,恨别"
f76c0f0a7ae04b2aa2d28e6fe18002df,['井栏砂宿遇夜客'],唐代 李涉,"
暮雨潇潇江上村，绿林豪客夜知闻。<br>他时不用逃名姓，世上如今半是君。
","叙事,抒怀,讽刺"
9374fd0ed86b47d4b442918ce1402e98,[],,,"见人初解语呕哑，不肯归眠恋小车。,韦庄《与小女》"
858a0a491ef34a939c4fd247694f83ba,['武昌阻风'],宋代 方泽,"
江上春风留客舟，无穷归思满东流。<br>与君尽日闲临水，贪看飞花忘却愁。
","行舟,乡愁"
e60c53e02a6a44faa8245206d2faacc4,['浪淘沙·疏雨洗天清'],宋代 邓剡,"
疏雨洗天清，枕簟凉生。井桐一叶做秋声。谁念客身轻似叶，千里飘零？<br>梦断古台城，月淡潮平。便须携酒访新亭。不见当时王谢宅，烟草青青。
","怀古,哲理"
ceaf2ef45b3d426db6ffa5caf5d3e0d9,['雨晴后步至四望亭下鱼池上遂自乾明寺前东冈上归二首·其一'],宋代 苏轼,"
雨过浮萍合，蛙声满四邻。<br>海棠真一梦，梅子欲尝新。<br>拄杖闲挑菜，秋千不见人。<br>殷勤木芍药，独自殿余春。
",写景
acbd1b5db5944e06973250bff972332f,['丙辰岁八月中于下潠田舍获'],魏晋 陶渊明,"
贫居依稼穑，戮力东林隈。<br>不言春作苦，常恐负所怀。<br>司田眷有秋，寄声与我谐。<br>饥者欢初饱，束带候鸣鸡。<br>扬楫越平湖，泛随清壑回。<br>郁郁荒山里，猿声闲且哀。<br>悲风爱静夜，林鸟喜晨开。<br>曰余作此来，三四星火颓。<br>姿年逝已老，其事未云乖。<br>遥谢荷蓧翁，聊得从君栖。
","农村,生活,抒情,劳动"
2a0e1c14a7ee41da819bd9f2fdaedcee,['竹枝词·山桃红花满上头'],唐代 刘禹锡,"
山桃红花满上头，蜀江春水拍山流。<br>花红易衰似郎意，水流无限似侬愁。
","写景,桃花,爱情"
7b7491f7b89549f180490a38a1be335c,[],,,"去年相送，馀杭门外，飞雪似杨花。,苏轼《少年游·润州作》"
2626973af8b34e08984e7dc53ec11a41,['咏鹅'],唐代 骆宾王,"
鹅，鹅，鹅，曲项向天歌。<br>白毛浮绿水，红掌拨清波。
","咏物,早教,小学生必背古诗70首,小学生必背古诗80首"
4e4dd86fb2d2457498ff31cfde16e427,['采桑子·平生为爱西湖好'],宋代 欧阳修,"
平生为爱西湖好，来拥朱轮。富贵浮云，俯仰流年二十春。<br>归来恰似辽东鹤，城郭人民，触目皆新，谁识当年旧主人？
","追忆,感慨,怅惘"
9e4e3653e3934851b2fb4e81d188d713,['山花子·风絮飘残已化萍'],清代 纳兰性德,"
风絮飘残已化萍，泥莲刚倩藕丝萦。珍重别拈香一瓣，记前生。<br>人到情多情转薄，而今真个不多情。又到断肠回首处，泪偷零。(不多情 一作：悔多情)
","悼亡,写景,怀念"
bd402a3cd7d744c6b991adae59481b12,['人月圆·会稽怀古'],元代 张可久,"
林深藏却云门寺，回首若耶溪。<br>苎萝人去，蓬莱山在，老树荒碑。<br>神仙何处，烧丹傍井，试墨临池。<br>荷花十里，清风鉴水，明月天衣。
","地名,怀古"
a5e796a54fad4b6f9273f238abd00adc,"['感怀', '宣和辛丑八月十日到莱，独坐一室，平生所见，皆不在目前。几上有《礼韵》，因信手开之，约以所开为韵作诗，偶得“子”字，因以为韵，作感怀诗。']",宋代 李清照,"
<br>
<br>
","闺怨,抒情"
1831eb795f99448ca64b05bdc77eb27b,[],,,"鱼离水则身枯，心离书则神索。,《格言联璧·学问类》"
c9107373c8b14fbba2f09037743454c9,['咏露珠'],唐代 韦应物,"
秋荷一滴露，清夜坠玄天。<br>将来玉盘上，不定始知圆。
",写景
27b20bfb5bc34e7799b0a0f613ad9456,"['东门之枌', '东门之枌，宛丘之栩。子仲之子，婆娑其下。', '穀旦于差，南方之原。不绩其麻，市也婆娑。', '穀旦于逝，越以鬷迈。视尔如荍，贻我握椒。']",先秦 佚名,"
<br>
","诗经,爱情"
cf35c39b5d564b55a01ca5325f90c987,['冬夕'],唐代 岑参,"
浩汗霜风刮天地，温泉火井无生意。 <br>泽国龙蛇冻不伸，南山瘦柏消残翠。
","冬季,边塞,思乡"
540898a8087444fe984d011da6f8732f,['减字木兰花·花'],宋代 苏轼,"
玉房金蕊，宜在玉人纤手里。淡月朦胧，更有微微弄袖风。<br>温香熟美，醉慢云鬟垂两耳。多谢春工，不是花红是玉红。
","咏物,写花,牡丹"
4861577308134c6b924ee6b1427ec88b,"['蝶恋花·和漱玉词', '凉夜沉沉花漏冻，欹枕无眠，渐觉荒鸡动。此际闲愁郎不共，月移窗罅春寒重。', '忆共锦衾无半缝，郎似桐花，妾似桐花凤。往事迢迢徒入梦，银筝断续连珠弄。']",清代 王士祯,"
<br>
","婉约,写花,抒情,眷恋"
df184d19d667483d95156f6f16192339,[],,,"以小人之虑，度君子之心。,《世说新语·雅量》"
ee081e21541d432b87ac86c0ec19df06,['女冠子·露花烟草'],唐代 张泌,"
露花烟草，寂寞五云三岛，正春深。貌减潜消玉，香残尚惹襟。<br>竹疏虚槛静，松密醮坛阴。何事刘郎去？信沉沉。
","女子,思念"
3a5c4330b5ab45b89744fffdbabcdf1f,['山中四咏'],明代 元鹏,"
我爱山中春，苍崖鸟一声。<br>桃花源里住，罕见问津人。<br>我爱山中夏，空冥花雨下。<br>行吟屐齿肥，树色丽四野。<br>我爱山中秋，黄云稻正稠。<br>铎声连振起，镰子刈禾头。<br>我爱山中冬，冰澌叠乱封。<br>地炉无品字，一榻冷千峰。
","写景,禅隐,生活"
3e0b1735053d4867ad8532645ca6dcef,['悲哉行'],南北朝 谢灵运,"
萋萋春草生，王孙游有情。<br>差池燕始飞，夭袅柳始荣。<br>灼灼桃悦色，飞飞燕弄声。<br>檐上云结阴，涧下风吹清。<br>幽树虽改观，终始在初生。<br>松茑欢蔓延，樛葛欣蔂萦。<br>眇然游宦子，晤言时未并。<br>鼻感改朔气，眼伤变节荣。<br>侘傺岂徒然，澶漫绝音形。<br>风来不可托，鸟去岂为听。
","春天,写景,抒情"
0973c53dc3d64fad9fbaac5024a83044,"['木兰花慢·可怜今夕月', '中秋饮酒将旦，客谓前人诗词有赋待月无送月者，因用《天问》体赋。']",宋代 辛弃疾,"
<br>
<br>
","中秋节,咏物,月亮,抒怀,忧国"
a4cb2ded94df454eba945a656f986890,['逢病军人'],唐代 卢纶,"
行多有病住无粮，万里还乡未到乡。<br>蓬鬓哀吟长城下，不堪秋气入金疮。
","战争,军人,伤怀"
9623f67166884539a988fef28d3bd345,[],,,"三年不翅，将以长羽翼；不飞不鸣，将以观民则。虽无飞，飞必冲天；虽无鸣，鸣必惊人。,《韩非子·喻老》"
e653b20904fb4e1b9900586aa7f79b55,"['渔父词二首·其二', '侬住东吴震泽州，烟波日日钓鱼舟。', '山似翠，酒如油，醉眼看山百自由。']",元代 赵孟頫,"
<br>
","写景,抒怀"
737e4601e07d4b5080a9b26d17b4adfc,['论诗三十首·二十二'],金朝 元好问,"
奇外无奇更出奇，一波才动万波随。<br>只知诗到苏黄尽，沧海横流却是谁？
","评论,组诗"
5d1f07bd31154b69b9efb782422dd76c,['无题'],唐代 李商隐,"
相见时难别亦难，东风无力百花残。<br>春蚕到死丝方尽，蜡炬成灰泪始干。<br>晓镜但愁云鬓改，夜吟应觉月光寒。<br>蓬山此去无多路，青鸟殷勤为探看。(蓬山 一作：蓬莱)
","唐诗三百首,初中古诗,爱情,思念,早教"
2968cc37107143448dfa2475f2a898fb,['章台夜思'],唐代 韦庄,"
清瑟怨遥夜，绕弦风雨哀。<br>孤灯闻楚角，残月下章台。<br>芳草已云暮，故人殊未来。<br>乡书不可寄，秋雁又南回。
","唐诗三百首,怀人,思乡"
72fb9065b9ff43a39b4ca2621e11fb0f,['早发'],宋代 宗泽,"
繖幄垂垂马踏沙，水长山远路多花。<br>眼中形势胸中策，缓步徐行静不哗。
",战争
8523873d4ac04deb848f0ad722175e12,[],,,"不知明镜里，何处得秋霜。,李白《秋浦歌十七首》"
a10ddcb4b5684af09dec1f3dbf678093,['咏画扇诗'],南北朝 鲍子卿,"
细丝本自轻，弱彩何足眄。<br>直为发红颜，谬成握中扇。<br>乍奉长门泣，时承柏梁宴。<br>思妆开已掩，歌容隐而见。<br>但画双黄鹄，莫画孤飞燕。
",
a3025117d2244e60bdae37b5717886e6,['乌夜啼·昨夜风兼雨'],五代 李煜,"
昨夜风兼雨，帘帏飒飒秋声。烛残漏断频欹枕，起坐不能平。　<br>世事漫随流水，算来一梦浮生。醉乡路稳宜频到，此外不堪行。(一梦 一作：梦里)
","宋词三百首,抒情,故国,人生,情怀"
1043e47bb37c4fd5bf1e830167a8b875,['赋得秋日悬清光'],唐代 王维,"
寥廓凉天静，晶明白日秋。<br>圆光含万象，碎影入闲流。<br>迥与青冥合，遥同江甸浮。<br>昼阴殊众木，斜影下危楼。<br>宋玉登高怨，张衡望远愁。<br>馀辉如可托，云路岂悠悠。
","秋天,写景,积极,乐观"
f514a4db5741436d8da5047e4bfb10e4,['玉楼春·西湖南北烟波阔'],宋代 欧阳修,"
西湖南北烟波阔，风里丝簧声韵咽。舞余裙带绿双垂，酒入香腮红一抹。<br>杯深不觉琉璃滑，贪看六幺花十八。明朝车马各西东，惆怅画桥风与月。
","西湖,宴会,抒情"
660397a9e7c545839737210e95aa5b86,['双调·沉醉东风·归田'],元代 汪元亨,"
远城市人稠物穰，近村居水色山光。熏陶成野叟情，铲削去时官样，演习会牧歌樵唱。老瓦盆边醉几场，不撞入天罗地网。<br>达时务呼为俊杰，弃功名岂是痴呆？脚不登王粲楼，手莫弹冯讙铗，赋归来竹篱茅舍。古今陶潜是一绝，为五斗腰肢倦折。
","田园,隐居,悲观,消极"
64e0f728e41c46d1b73a16c95d603afe,[],,,"记得那年花下，深夜，初识谢娘时。,韦庄《荷叶杯·记得那年花下》"
734a39e1c5834e709b38a9e5a5eca80e,['东都望幸'],唐代 章碣,"
懒修珠翠上高台，眉月连娟恨不开。<br>纵使东巡也无益，君王自领美人来。
","隐喻,讽刺"
7254c4d1a1924593a84e31df7974ad44,"['棫朴', '芃芃棫朴，薪之槱之。济济辟王，左右趣之。']",先秦 佚名,"
<br>
<br>
<br>
<br>
<br>
","诗经,赞美"
a864dc443efe4a20bfc2fb65773e2abb,['少年游·江南三月听莺天'],清代 吴锡麒,"
江南三月听莺天，买酒莫论钱。晚笋余花，绿阴青子，春老夕阳前。<br>欲寻旧梦前溪去，过了柳三眠。桑径人稀，吴蚕才动，寒倚一梯烟。
","婉约,伤春,感叹,时光"
3221ff194ac94b2dbe18d46e3cb887e3,['清明呈馆中诸公'],明代 高启,"
新烟着柳禁垣斜，杏酪分香俗共夸。<br>白下有山皆绕郭，清明无客不思家。<br>卞侯墓下迷芳草，卢女门前映落花。<br>喜得故人同待诏，拟沽春酒醉京华。
","清明节,思乡,仕途"
5abfd2b77ba54984b567812b5f8463ae,['春夜'],唐代 虞世南,"
春苑月裴回，竹堂侵夜开。<br>惊鸟排林度，风花隔水来。
","写景,春天,夜晚"
457da2f74d844ac2b3664f0394de358b,[],,,"蜂争粉蕊蝶分香，不似垂杨惜金缕。,温庭筠《惜春词》"
7ebde70ffd274748a3aa962a8273a828,['始闻秋风'],唐代 刘禹锡,"
昔看黄菊与君别，今听玄蝉我却回。<br>五夜飕飗枕前觉，一年颜状镜中来。<br>马思边草拳毛动，雕眄青云睡眼开。<br>天地肃清堪四望，为君扶病上高台。
","秋天,写风,励志"
66ef1cca10a144d08eee5d6aaae3757d,['题滕王阁'],宋代 王安国,"
滕王平昔好追游，高阁依然枕碧流。<br>胜地几经兴废事，夕阳偏照古今愁。<br>城中树密千家市，天际人归一叶舟。<br>极目沧波吟不尽，西山重叠乱云浮。
","写景,咏史怀古,抒情"
bb7b11af7bf64c68a17d776b2f232444,['咏史·郁郁涧底松'],魏晋 左思,"
郁郁涧底松，离离山上苗。<br>以彼径寸茎，荫此百尺条。<br>世胄蹑高位，英俊沉下僚。<br>地势使之然，由来非一朝。<br>金张藉旧业，七叶珥汉貂。<br>冯公岂不伟，白首不见招。
","古诗三百首,咏史,抒怀,讽刺"
53c52b92493c4e43bff602c78fc02c61,['河传·秋雨'],五代 阎选,"
秋雨，秋雨，无昼无夜，滴滴霏霏。<br>暗灯凉簟怨分离，妖姬，不胜悲。<br>西风稍急喧窗竹，停又续，腻脸悬双玉。<br>几回邀约雁来时，违期，雁归，人不归。
","闺怨,写雨,抒情,秋雨"
f2f1b06b018c4e0581027293279f8e49,['满宫花·花正芳'],唐代 张泌,"
花正芳，楼似绮，寂寞上阳宫里。钿笼金锁睡鸳鸯，帘冷露华珠翠。<br>娇艳轻盈香雪腻，细雨黄莺双起。东风惆怅欲清明，公子桥边沉醉。
","写人,同情"
0d67701466054a71860a1f6abbcd9c32,[],,,"父兮生我，母兮鞠我。,佚名《蓼莪》"
10a7a3cc5a074a5c89fa0a87f6ab561a,['咏长城'],唐代 汪遵,"
秦筑长城比铁牢，蕃戎不敢过临洮。 <br>虽然万里连云际，争及尧阶三尺高。 <br>
","咏物,抒情"
037fdf152d0d467181aeb36292d113e2,['丽人赋'],南北朝 沈约,"
　　有客弱冠未仕，缔交戚里，驰骛王室，遨游许史。归而称曰：狭邪才女，铜街丽人，亭亭似月，嬿婉如春，凝情待价，思尚衣巾。芳逾散麝，色茂开莲。陆离羽佩，杂错花钿。响罗衣而不进，隐明镫而未前。中步檐而一息，顺长廊而回归。池翻荷而纳影，风动竹而吹衣。薄暮延伫，宵分乃至。出暗入光，含羞隐媚。垂罗曳锦，鸣瑶动翠。来脱薄妆，去留馀腻。沾粉委露，理鬓清渠。落花入领，微风动裾。
","写人,赞美"
9d274226693b4017a86ca4a740c34511,['登广武古战场怀古'],唐代 李白,"
秦鹿奔野草，逐之若飞蓬。<br>项王气盖世，紫电明双瞳。<br>呼吸八千人，横行起江东。<br>赤精斩白帝，叱咤入关中。<br>两龙不并跃，五纬与天同。<br>楚灭无英图，汉兴有成功。<br>按剑清八极，归酣歌大风。<br>伊昔临广武，连兵决雌雄。<br>分我一杯羹，太皇乃汝翁。<br>战争有古迹，壁垒颓层穹。<br>猛虎啸洞壑，饥鹰鸣秋空。<br>翔云列晓阵，杀气赫长虹。<br>拨乱属豪圣，俗儒安可通。<br>沉湎呼竖子，狂言非至公。<br>抚掌黄河曲，嗤嗤阮嗣宗。
",咏史怀古
b11395bbb32e4c2ea515c72f0800ebeb,['江上渔者'],宋代 范仲淹,"
江上往来人，但爱鲈鱼美。<br>君看一叶舟，出没风波里。
","渔人,劳动,生活,抒怀,感怀,同情,小学生必背古诗70首,劳动"
670999a4e7274f799382c0cf54e9a491,['蟾宫曲·咏西湖'],元代 奥敦周卿,"
西山雨退云收，缥缈楼台，隐隐汀洲。湖水湖烟，画船款棹，妙舞轻讴。野猿搦丹青画手，沙鸥看皓齿明眸。阆苑神州，谢安曾游。更比东山，倒大风流。
","西湖,写景"
